"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1032569317483859968","x1248946407047913472",2020-04-11 12:10:02,"twcampus_bot","Dank @MeggiWiesmann und @AlexHabicher habe ich Anfang des Jahres begonnen mich mit #H5P in #elearning Szenarien zu beschäftigen. Rückblickend: gut gemacht! Und Danke! #twittercampus #zeitgemäßeBildung","genau280zeichen",140,,,,FALSE,TRUE,0,1,,,"H5P elearning",,,,,,,,,,,,,"x527909863 x1200747475231006720 x1118824045905108992","verve_l MeggiWiesmann AlexHabicher","de",,,,,,,,,,,,,,,,"x1248946387829559298","Dank @MeggiWiesmann und @AlexHabicher habe ich Anfang des Jahres begonnen mich mit #H5P in #elearning Szenarien zu beschäftigen. Rückblickend: gut gemacht! Und Danke! #twittercampus #zeitgemäßeBildung",2020-04-11 12:09:57,"Twitter for iPhone",3,1,"x527909863","verve_l","Till Woerfel",308,495,1444,"Köln (und Berlin/München im ♡)","Now: #workingfromhome #homeschooling #homeelementaryeducating #housekeeping (in alternating order)  Postdoc @MIsprachbildung @uniCologne",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1248946407047913472","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1248945148035284992",2020-04-11 12:05:02,"twcampus_bot","Ab sofort gebe ich alle Materialien unter CC BY 4.0 International aus - dem Goldstandard für #OpenAccess. Bisher setzte ich auf CC BY-SA 4.0. #OER #twittercampus @creativecommons https://t.co/667xzvqX4E","genau280zeichen",140,,,,FALSE,TRUE,0,10,,,"OpenAccess",,,,,,,,,,,,,"x508013169","AlexanderLasch","de",,,,,,,,,,,,,,,,"x1248944608316469249","Ab sofort gebe ich alle Materialien unter CC BY 4.0 International aus - dem Goldstandard für #OpenAccess. Bisher setzte ich auf CC BY-SA 4.0. #OER #twittercampus @creativecommons https://t.co/667xzvqX4E",2020-04-11 12:02:53,"Twitter Web App",36,10,"x508013169","AlexanderLasch","Alexander Lasch",1338,803,8336,"Dresden, Sachsen","Linguist an der @tudresden_de im Bereich @GSW_TUDresden, Professur für germanistische Linguistik und Sprachgeschichte.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1248945148035284992","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1248911172772024322",2020-04-11 09:50:01,"twcampus_bot","#ScienceLunch gefällig? - Um 12:00h zwei Gänge: Vorspeise #Ernährungsforschung &amp; Hauptgang #Algorithmen, Dessert entfällt ... #CampusTalks #Mahlzeit! #Ostern #COVID #bleibtgesund #BleibtZuhause #Wissenschaft #Forschung #Campus #sciencetwitter #twittercampus https://t.co/Rb42d6emYC","genau280zeichen",144,,,,FALSE,TRUE,0,1,,,"ScienceLunch Ernährungsforschung Algorithmen",,,,,,,,,,,,,"x465589017","frankie_goestoh","de",,,,,,,,,,,,,,,,"x1248910671602950145","#ScienceLunch gefällig? - Um 12:00h zwei Gänge: Vorspeise #Ernährungsforschung &amp; Hauptgang #Algorithmen, Dessert entfällt ... #CampusTalks #Mahlzeit! #Ostern #COVID #bleibtgesund #BleibtZuhause #Wissenschaft #Forschung #Campus #sciencetwitter #twittercampus https://t.co/Rb42d6emYC",2020-04-11 09:48:02,"Twitter for iPhone",1,1,"x465589017","frankie_goestoh","Frankie Goestoh",190,2283,1086,"","",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1248911172772024322","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1248909914757632000",2020-04-11 09:45:01,"twcampus_bot","Feiertage einhalten in Zeiten von ständigem Homeoffice fällt vielen vielleicht noch schwerer als sonst. Wir sollten die Ostertage ganz bewusst innehalten und mal nicht an #VirtuelleLehre und #Twittercampus denken. Schalten wir ab! Frohe Ostern und bis nächste Woche! 🙂🥚 https://t.co/5YKtMIFvkR","genau280zeichen",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x1098992219527229440","PatReitinger","de",,,,,,,,,,,,,,,,"x1248909116766117890","Feiertage einhalten in Zeiten von ständigem Homeoffice fällt vielen vielleicht noch schwerer als sonst. Wir sollten die Ostertage ganz bewusst innehalten und mal nicht an #VirtuelleLehre und #Twittercampus denken. Schalten wir ab! Frohe Ostern und bis nächste Woche! 🙂🥚 https://t.co/5YKtMIFvkR",2020-04-11 09:41:51,"Twitter for Mac",7,2,"x1098992219527229440","PatReitinger","Patrick Reitinger",103,68,419,"Bamberg, Bayern","Historische Geographie 🗺 | Uni Bamberg 👨🏽‍🏫 | Raumpolitik 🏕 | #DigitalHumanities & #DigitaleLehre 👨🏽‍💻 | Blog: https://t.co/LRNsvZDJOb 💻",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1248909914757632000","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1248899851234017283",2020-04-11 09:05:02,"twcampus_bot","MikiE - Mikroben im Einsatz: 👩‍🔬 In der Episode „Fit Feeding“ zeigt das #HOOU Lernangebot der @TUHamburg dir den biotechnologischen Nutzen von Enzymen aus extremophilen Mikroorganismen im Schweinefutter. 🐷 https://t.co/ZaVNBcah1E #twitterlehrerzimmer #twittercampus #OERde https://t.co/q6XIsProwB","genau280zeichen",140,,,,FALSE,TRUE,0,5,,,"HOOU",,,,,,,,,,,,,"x908952914605068289 x432545125","HOOUHamburg TUHamburg","de",,,,,,,,,,,,,,,,"x1248899200756207616","MikiE - Mikroben im Einsatz: 👩‍🔬 In der Episode „Fit Feeding“ zeigt das #HOOU Lernangebot der @TUHamburg dir den biotechnologischen Nutzen von Enzymen aus extremophilen Mikroorganismen im Schweinefutter. 🐷 https://t.co/ZaVNBcah1E #twitterlehrerzimmer #twittercampus #OERde https://t.co/q6XIsProwB",2020-04-11 09:02:27,"Twitter for Android",11,5,"x908952914605068289","HOOUHamburg","Hamburg Open Online University",1701,1094,3009,"Hamburg, Deutschland","Die #HOOU möchte die Präsenzlehre der Hamburger Hochschulen digital ergänzen. Für ALLE offen und kostenfrei! #OER #Lernen #Wissenschaftlichkeit #Kollaboration",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1248899851234017283","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1248883491040899072",2020-04-11 08:00:02,"twcampus_bot","Nicht mal Google(!) will Zoom auf seinen PCs haben! #twittercampus #Nichtsemester #digitalelehre #UniversitäreDigitalfestspiele Google Bans Zoom Videoconferencing Software From Employees' Computers https://t.co/WkH08tZ59q","genau280zeichen",140,,,,FALSE,TRUE,0,1,,,"twittercampus Nichtsemester digitalelehre",,,,,,,,,,,,,"x969327946409431040","kra_nich","de",,,,,,,,,,,,,,,,"x1248882372172566528","Nicht mal Google(!) will Zoom auf seinen PCs haben! #twittercampus #Nichtsemester #digitalelehre #UniversitäreDigitalfestspiele Google Bans Zoom Videoconferencing Software From Employees' Computers https://t.co/WkH08tZ59q",2020-04-11 07:55:35,"Twitter for iPad",1,1,"x969327946409431040","kra_nich","Kra_nich",114,408,2839,"","social scientist with humor and therefore still a little bit hopeful",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1248883491040899072","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1248718656730775552",2020-04-10 21:05:02,"twcampus_bot","Was ist ein Text? Der erste Input für das Seminar ""Kleine Textformen"" im SoSe 2020: https://t.co/JezRirSTPz. #twittercampus #gswtud #oer https://t.co/Y8Pz7xORxA","genau280zeichen",140,,,,FALSE,TRUE,0,3,,,,,"youtu.be/_5HRZ4xHpJk","https://t.co/JezRirSTPz","https://youtu.be/_5HRZ4xHpJk",,,,,,,,,"x508013169","AlexanderLasch","de",,,,,,,,,,,,,,,,"x1248717498423357441","Was ist ein Text? Der erste Input für das Seminar ""Kleine Textformen"" im SoSe 2020: https://t.co/JezRirSTPz. #twittercampus #gswtud #oer https://t.co/Y8Pz7xORxA",2020-04-10 21:00:26,"Twitter Web App",23,3,"x508013169","AlexanderLasch","Alexander Lasch",1338,803,8336,"Dresden, Sachsen","Linguist an der @tudresden_de im Bereich @GSW_TUDresden, Professur für germanistische Linguistik und Sprachgeschichte.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1248718656730775552","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1248668326471090176",2020-04-10 17:45:02,"twcampus_bot","So stelle ich mir Klausuren korrigieren im Home Office vor. rüße gegen raus an die LuL &amp; KuK im #twittercampus und #twitterlehrerzimmer https://t.co/ggn5r1VMUZ","genau280zeichen",144,,,,FALSE,TRUE,0,2,,,"twittercampus",,,,,,,,,,,,,"x914463186698547200","IoTHendrix","de",,,,,,,,,,,,,,,,"x1248667865718427649","So stelle ich mir Klausuren korrigieren im Home Office vor. rüße gegen raus an die LuL &amp; KuK im #twittercampus und #twitterlehrerzimmer https://t.co/ggn5r1VMUZ",2020-04-10 17:43:12,"Twitter Web App",5,2,"x914463186698547200","IoTHendrix","Hendrik",65,81,473,"Berlin","Researching digital learning and producing #digitalEducation content using chalk only for climbing - not for teaching",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1248668326471090176","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1248655742485368832",2020-04-10 16:55:02,"twcampus_bot","Unklare Aufgabenstellungen werden schwerwiegender, wenn man keine Rückfragen stellen kann, weil Dozierende über Ostern nicht erreichbar sind und man das Ganze zu Dienstag einreichen soll... #TwitterCampus","genau280zeichen",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x825659849920958464","Thaliena_Nimsaj","de",,,,,,,,,,,,,,,,"x1248655509995098114","Unklare Aufgabenstellungen werden schwerwiegender, wenn man keine Rückfragen stellen kann, weil Dozierende über Ostern nicht erreichbar sind und man das Ganze zu Dienstag einreichen soll... #TwitterCampus",2020-04-10 16:54:07,"Twitter for Android",5,1,"x825659849920958464","Thaliena_Nimsaj","Nathalie",238,634,1987,"","Lehramtsstudium in Dresden | sie/ihr | Butenbremerin | u. a. geht's hier um Geschichte, Feminismus und (bissige) Kommentare zu sächsischer Politik",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1248655742485368832","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1248605410979753985",2020-04-10 13:35:02,"twcampus_bot","Wenn Leute mir erzählen, Online Lernen geht nur Lehrerzentriert, bin ich uneinsichtig. Postdigital💪 #twittercampus #twitterkultur #twitterlehrerzimmer #Twitterversary #TwitterCultural","genau280zeichen",140,,,,FALSE,TRUE,0,2,,,"twittercampus",,,,,,,,,,,,,"x4715891019","podimedpaed","de",,,,,,,,,,,,,,,,"x1248604694764613632","Wenn Leute mir erzählen, Online Lernen geht nur Lehrerzentriert, bin ich uneinsichtig. Postdigital💪 #twittercampus #twitterkultur #twitterlehrerzimmer #Twitterversary #TwitterCultural",2020-04-10 13:32:11,"Twitter for Android",2,2,"x4715891019","podimedpaed","Tom 'the mask' Arte",54,433,722,"","Papa, privat hier, lernender postdigitaler Medienpädagoge und Hollywoodpädagoge",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1248605410979753985","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1248604152315301891",2020-04-10 13:30:02,"twcampus_bot","@Huetchen2 @blume_bob @citavi @fussballinguist @zotero Direkt hier (https://t.co/d6RYJ9deDP) oder in unserer gemeinsamen Playlist (https://t.co/SPKgkPDRjQ). #twittercampus","genau280zeichen",140,,,,FALSE,TRUE,0,1,,,,,"youtu.be/PqQp_oUUY5w","https://t.co/d6RYJ9deDP","https://youtu.be/PqQp_oUUY5w",,,,,,,,,"x508013169 x1144676049445445632 x1857703057 x46355632 x787314564794880000 x9893772","AlexanderLasch Huetchen2 blume_bob citavi fussballinguist zotero","de",,,,,,,,,,,,,,,,"x1248602987305390086","@Huetchen2 @blume_bob @citavi @fussballinguist @zotero Direkt hier (https://t.co/d6RYJ9deDP) oder in unserer gemeinsamen Playlist (https://t.co/SPKgkPDRjQ). #twittercampus",2020-04-10 13:25:24,"Twitter for Android",3,1,"x508013169","AlexanderLasch","Alexander Lasch",1338,803,8336,"Dresden, Sachsen","Linguist an der @tudresden_de im Bereich @GSW_TUDresden, Professur für germanistische Linguistik und Sprachgeschichte.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1248604152315301891","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1248601636324487172",2020-04-10 13:20:02,"twcampus_bot","Für alle, die ein kurzes Fallbeispiel zum spontanen #FlippedClassroom lesen möchten. Die Lernsequenz bei ILIAS kann ich wirklich empfehlen, wenn sie in eurem ILIAS drin ist! #twittercampus https://t.co/ijHPGSaytc","genau280zeichen",140,,,,FALSE,TRUE,0,2,,,"FlippedClassroom",,,,,,,,,,,,,"x1071032478276771845","bachteachstudy","de",,,,,,,,,,,,,,,,"x1248601419659313152","Für alle, die ein kurzes Fallbeispiel zum spontanen #FlippedClassroom lesen möchten. Die Lernsequenz bei ILIAS kann ich wirklich empfehlen, wenn sie in eurem ILIAS drin ist! #twittercampus https://t.co/ijHPGSaytc",2020-04-10 13:19:10,"Twitter Web App",4,2,"x1071032478276771845","bachteachstudy","Nina Bach",52,108,111,"Baden-Württemberg, Germany","Achtsames Lernen & Study Skills für Studierende und Auszubildende. Denn Lernen will gelernt werden. https://t.co/ZqZlb25R1m",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1248601636324487172","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1248571437843132416",2020-04-10 11:20:02,"twcampus_bot","Gibt es Lehrenden Sicherheit, wenn sie ihr #Lehrvideo in einem Vorlesungssaal aufnehmen können? #coronacampus #onlinelehre #twittercampus","genau280zeichen",140,,,,FALSE,TRUE,0,1,,,"Lehrvideo coronacampus onlinelehre",,,,,,,,,,,,,"x1166009692059033601","Trudialog","de",,,,,,,,,,,,,,,,"x1248570933125808129","Gibt es Lehrenden Sicherheit, wenn sie ihr #Lehrvideo in einem Vorlesungssaal aufnehmen können? #coronacampus #onlinelehre #twittercampus",2020-04-10 11:18:02,"Twitter for iPhone",0,1,"x1166009692059033601","Trudialog","Trudi",7,48,20,"Berlin, Deutschland","die 🌍 steht Kopf #digitaleWelt #Respekt #Gemeinschaft #Inklusion #Zusammenhalt #DigitaleHilfsmittel #eLearning #MOOC",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1248571437843132416","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1248561368506216451",2020-04-10 10:40:02,"twcampus_bot","Vorlesung ohne Begleitmaterial, kein Video, keine Audiospur. Nur ein simples und leider schlechtes Skript. Dafür aber mit Markierung, welche Folie ich zur Klausur lernen muss.  Deswegen brauchen wir Didaktik für Professor:innen! Nicht nur, aber erst recht jetzt. #twittercampus","genau280zeichen",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x703858869","kewe20","de",,,,,,,,,,,,,,,,"x1248561224876470272","Vorlesung ohne Begleitmaterial, kein Video, keine Audiospur. Nur ein simples und leider schlechtes Skript. Dafür aber mit Markierung, welche Folie ich zur Klausur lernen muss.  Deswegen brauchen wir Didaktik für Professor:innen! Nicht nur, aber erst recht jetzt. #twittercampus",2020-04-10 10:39:27,"Twitter for iPhone",6,1,"x703858869","kewe20","Kevin Wicklein",186,2530,6964,"Dresden, Sachsen","Studiert irgendwas mit Wirtschaft. Allgemeiner Sportfan - speziell Fußball, Volleyball und der FC Bayern. Wünscht sich eine bessere Debattenkultur.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1248561368506216451","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1248556335572160512",2020-04-10 10:20:02,"twcampus_bot","Studierende sind mit Technik aufgewachsen -&gt; sie sind digital natives -&gt; sie wollen möglichst digital lernen? Ein Trugschluss: Wir alle wachsen mit Autos auf und müssen trotzdem fahren lernen. (Die nette Metapher stammt aus dem Podcast) twittercampus https://t.co/a33RqAoaWc","genau280zeichen",146,,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,,,"x1144198332421746694","hochschuldidak1","de",,,,,,,,,,,,,,,,"x1248555748931645443","Studierende sind mit Technik aufgewachsen -&gt; sie sind digital natives -&gt; sie wollen möglichst digital lernen? Ein Trugschluss: Wir alle wachsen mit Autos auf und müssen trotzdem fahren lernen. (Die nette Metapher stammt aus dem Podcast) twittercampus https://t.co/a33RqAoaWc",2020-04-10 10:17:42,"Twitter Web App",11,4,"x1144198332421746694","hochschuldidak1","hochschuldidaktik-online",400,120,350,"","Weil Ihre Lehre wichtig ist. Lehrmethoden, Prüfen, Evaluation etc. für Hochschuldozierende von Ulrike Hanke & Nina Bach. https://t.co/NkmIF6RmpP",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1248556335572160512","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1248550045626007553",2020-04-10 09:55:02,"twcampus_bot","In #Moodle an der @haw_muenchen ist für die synchrone Lehre eine eigene #bigbluebutton Installation integriert. Tutorials und Informationen unter ttps://t.co/GtbmaaOYb5 twittercampus #digitalelehre","genau280zeichen",140,,,,FALSE,TRUE,0,2,,,"Moodle bigbluebutton",,,,,,,,,,,,,"x2315265308 x115321229","HM_ELC HAW_Muenchen","de",,,,,,,,,,,,,,,,"x1248549913627111424","In #Moodle an der @haw_muenchen ist für die synchrone Lehre eine eigene #bigbluebutton Installation integriert. Tutorials und Informationen unter ttps://t.co/GtbmaaOYb5 twittercampus #digitalelehre",2020-04-10 09:54:31,"Twitter for iPad",4,2,"x2315265308","HM_ELC","E-Learning Center@HAW_Muenchen",493,107,1686,"München","Es twittert das Team des E-Learning Centers der @HAW_Muenchen zu #Moodle #Mahara und sonstigem rund um #DigitaleLehre",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1248550045626007553","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
